country,year,rr_anomaly_mm
Serbia,2011,-225.87539722977056
Serbia,2012,-87.96085352506054
Serbia,2013,-29.245670101147425
Serbia,2014,301.26452011624383
Serbia,2015,-36.084098543176424
Serbia,2016,135.5383539024757
Serbia,2017,-86.26740923158218
Serbia,2018,52.44205634812795
Serbia,2019,-35.04781004679967
Serbia,2020,45.17461975392507
Serbia,2021,44.93333805102645
Serbia,2022,-70.2688245395533
Serbia,2023,109.4325454785627
Serbia,2024,-84.8210210975243
Slovakia,1950,-17.478024193548436
Slovakia,1951,-20.20273857526888
Slovakia,1952,80.2531586021505
Slovakia,1953,-124.99096102150543
Slovakia,1954,-69.72857022849473
Slovakia,1955,54.71115591397847
Slovakia,1956,-115.99734543010754
Slovakia,1957,-67.3533182123656
Slovakia,1958,97.9413306451612
Slovakia,1959,-81.73071236559144
Slovakia,1960,80.52836021505368
Slovakia,1961,-122.23928091397852
Slovakia,1962,-4.532879704301081
Slovakia,1963,-89.54791666666677
Slovakia,1964,-4.683501344086039
Slovakia,1965,174.27147177419363
Slovakia,1966,141.8982358870967
Slovakia,1967,-77.42535282258075
Slovakia,1968,-46.344707661290386
Slovakia,1969,-101.07047211021506
Slovakia,1970,131.49828629032254
Slovakia,1971,-148.30278897849473
Slovakia,1972,-13.51784274193551
Slovakia,1973,-128.52422715053774
Slovakia,1974,166.5004704301076
Slovakia,1975,-37.359744623655956
Slovakia,1976,2.2531586021505063
Slovakia,1977,6.520883736559085
Slovakia,1978,-80.2930443548388
Slovakia,1979,-22.007090053763477
Slovakia,1980,62.36286962365591
Slovakia,1981,-9.20601478494632
Slovakia,1982,-131.15762768817206
Slovakia,1983,-122.22105174731189
Slovakia,1984,-23.599495967741973
Slovakia,1985,60.972496639784936
Slovakia,1986,-142.71563340053774
Slovakia,1987,-35.900571236559244
Slovakia,1988,-41.78876008064526
Slovakia,1989,-83.84470766129039
Slovakia,1990,-75.08664314516136
Slovakia,1991,-45.40708165322587
Slovakia,1992,-75.06622983870977
Slovakia,1993,-113.50490591397852
Slovakia,1994,12.79616935483864
Slovakia,1995,33.450991263440756
Slovakia,1996,12.59296034946226
Slovakia,1997,-27.841431451612948
Slovakia,1998,46.26281922043006
Slovakia,1999,0.4617439516129025
Slovakia,2000,-19.539348118279577
Slovakia,2001,85.78970094086014
Slovakia,2002,33.96602822580644
Slovakia,2003,-202.70920698924738
Slovakia,2004,16.72308467741925
Slovakia,2005,92.91873319892466
Slovakia,2006,-61.98877688172047
Slovakia,2007,25.469304435483764
Slovakia,2008,0.2886088709676642
Slovakia,2009,39.08010752688165
Slovakia,2010,348.50366263440856
Slovakia,2011,-166.2522177419355
Slovakia,2012,-90.92211861559144
Slovakia,2013,3.658568548387052
Slovakia,2014,70.01441532258059
Slovakia,2015,-114.993061155914
Slovakia,2016,55.343380376344044
Slovakia,2017,37.42629368279563
Slovakia,2018,-93.68341733870977
Slovakia,2019,22.47896505376343
Slovakia,2020,74.68225806451608
Slovakia,2021,-59.43610551075278
Slovakia,2022,-141.61890120967746
Slovakia,2023,180.370262096774
Slovakia,2024,-57.647883064516236
Slovenia,1950,-272.7170537725226
Slovenia,1951,-58.71979870495488
Slovenia,1952,-201.20364583333344
Slovenia,1953,-501.7279279279279
Slovenia,1954,-207.7279279279278
Slovenia,1955,-163.41437218468468
Slovenia,1956,-309.20903012387384
Slovenia,1957,-337.07653434684687
Slovenia,1958,-275.00632742117114
Slovenia,1959,-54.97655546171177
Slovenia,1960,208.0423423423424
Slovenia,1961,18.004441159909902
Slovenia,1962,206.707249436937
Slovenia,1963,77.20450450450448
Slovenia,1964,94.86402730855843
Slovenia,1965,382.3721565315318
Slovenia,1966,64.8044833896397
Slovenia,1967,-132.25231559684676
Slovenia,1968,-82.49819819819822
Slovenia,1969,122.83689470720742
Slovenia,1970,76.99905686936927
Slovenia,1971,-269.9063485360359
Slovenia,1972,263.02608389639636
Slovenia,1973,-76.87932150900906
Slovenia,1974,53.84766328828823
Slovenia,1975,7.1990146396396995
Slovenia,1976,-15.079279279279262
Slovenia,1977,-41.51181728603592
Slovenia,1978,-25.49545326576572
Slovenia,1979,188.1260627815318
Slovenia,1980,126.35051379504512
Slovenia,1981,-78.73595157657678
Slovenia,1982,51.52608389639636
Slovenia,1983,-283.3414203265768
Slovenia,1984,88.82887105855843
Slovenia,1985,66.92072072072074
Slovenia,1986,-52.34152590090116
Slovenia,1987,109.39369369369365
Slovenia,1988,-135.56576576576572
Slovenia,1989,-52.80351914414405
Slovenia,1990,40.62067849099094
Slovenia,1991,22.63968186936927
Slovenia,1992,5.488288288288231
Slovenia,1993,-118.28198198198197
Slovenia,1994,-31.73869650900906
Slovenia,1995,111.2395551801801
Slovenia,1996,105.15055602477469
Slovenia,1997,-161.67387387387384
Slovenia,1998,40.845023930180105
Slovenia,1999,68.16945382882886
Slovenia,2000,-42.31998873873863
Slovenia,2001,-113.20364583333344
Slovenia,2002,-47.779342623873845
Slovenia,2003,-336.9361204954955
Slovenia,2004,114.79635416666656
Slovenia,2005,23.969496058558434
Slovenia,2006,-218.222438063063
Slovenia,2007,-117.0495073198199
Slovenia,2008,101.06662443693699
Slovenia,2009,89.99916244369365
Slovenia,2010,267.4126970720722
Slovenia,2011,-353.21715934684687
Slovenia,2012,-23.29275056306301
Slovenia,2013,138.76130349099094
Slovenia,2014,473.50982545045053
Slovenia,2015,-212.292750563063
Slovenia,2016,74.31535754504512
Slovenia,2017,91.47202984234241
Slovenia,2018,-78.17387387387384
Slovenia,2019,125.17198761261261
Slovenia,2020,0.17473254504511715
Slovenia,2021,-100.27923704954947
Slovenia,2022,-205.0495073198199
Slovenia,2023,364.5233389639641
Slovenia,2024,-40.02522522522531
Spain,1950,-115.39981660798122
Spain,1951,139.40215669014083
Spain,1952,-12.902274061032927
Spain,1953,-133.59832012910806
Spain,1954,-127.48201291079812
Spain,1955,75.69323650234742
Spain,1956,-4.376195715962467
Spain,1957,-64.94676496478877
Spain,1958,-4.487001173708904
Spain,1959,150.93362676056336
Spain,1960,213.32865316901405
Spain,1961,43.48904782863849
Spain,1962,48.443896713615004
Spain,1963,226.4073650234742
Spain,1964,-73.08452904929572
Spain,1965,73.2489143192488
Spain,1966,144.40934565727696
Spain,1967,-46.28218896713611
Spain,1968,22.71803110328642
Spain,1969,224.65641138497654
Spain,1970,-45.10833333333335
Spain,1971,127.7419454225352
Spain,1972,172.38044307511734
Spain,1973,-86.79506308685455
Spain,1974,-34.34402875586852
Spain,1975,-2.097476525821662
Spain,1976,84.68575410798121
Spain,1977,146.3464055164319
Spain,1978,68.20346977699535
Spain,1979,149.74099178403753
Spain,1980,-59.383348004694824
Spain,1981,-60.11941021126762
Spain,1982,-24.389656690140896
Spain,1983,-70.55309565727703
Spain,1984,47.86030663145539
Spain,1985,-59.04994131455402
Spain,1986,-56.74727112676055
Spain,1987,65.46157570422531
Spain,1988,4.4096757629107515
Spain,1989,84.43003227699535
Spain,1990,-109.14801936619722
Spain,1991,-84.39838615023473
Spain,1992,-48.943537265258215
Spain,1993,-44.17516138497655
Spain,1994,-97.41401115023473
Spain,1995,-76.80426936619722
Spain,1996,159.07997359154933
Spain,1997,124.57938673708918
Spain,1998,-123.16129694835683
Spain,1999,-46.24958186619722
Spain,2000,33.875234741784084
Spain,2001,-19.753433098591586
Spain,2002,48.41829518779343
Spain,2003,61.56357834507037
Spain,2004,-75.76366637323946
Spain,2005,-173.0387910798122
Spain,2006,0.38880575117366334
Spain,2007,-73.27107541079812
Spain,2008,80.01160504694838
Spain,2009,35.84068368544604
Spain,2010,200.7288879107981
Spain,2011,-52.11075410798122
Spain,2012,-60.828917253521126
Spain,2013,109.23130868544604
Spain,2014,76.53698650234742
Spain,2015,-100.42442781690141
Spain,2016,63.08378814553987
Spain,2017,-130.83056778169015
Spain,2018,170.6611062206573
Spain,2019,9.777413438967073
Spain,2020,33.39082306338025
Spain,2021,-7.331044600938981
Spain,2022,-36.299794600938924
Spain,2023,-29.17501467136151
Spain,2024,89.63909917840374
Sweden,1950,-12.724311062648667
Sweden,1951,-92.90472343378258
Sweden,1952,-62.09346252973819
Sweden,1953,-47.10684476605866
Sweden,1954,9.913872918318816
Sweden,1955,-147.85297878667717
Sweden,1956,-166.5547531720856
Sweden,1957,-16.464299167327454
Sweden,1958,-111.14500892149078
Sweden,1959,-145.73283604282307
Sweden,1960,0.7367317605076096
Sweden,1961,-2.5789898889769347
Sweden,1962,-76.13489789849314
Sweden,1963,-101.6056552339412
Sweden,1964,-81.92018735130841
Sweden,1965,-49.734620340999186
Sweden,1966,0.03589908802541686
Sweden,1967,35.6376040840604
Sweden,1968,-121.64550455987307
Sweden,1969,-149.1198304916732
Sweden,1970,-60.88197363203801
Sweden,1971,-92.46405134813631
Sweden,1972,-92.73650376685168
Sweden,1973,-77.15739988104667
Sweden,1974,14.486335249801868
Sweden,1975,-111.51376387787468
Sweden,1976,-187.45260210150667
Sweden,1977,6.274796788263416
Sweden,1978,-97.31957275971445
Sweden,1979,4.4623463521015765
Sweden,1980,-79.59589115781114
Sweden,1981,14.700748413957285
Sweden,1982,-85.60188838223621
Sweden,1983,-14.075669111815955
Sweden,1984,-18.297269032513782
Sweden,1985,47.57267545598734
Sweden,1986,-22.420732553528865
Sweden,1987,29.742481165741538
Sweden,1988,5.230040642347376
Sweden,1989,-63.237643735130746
Sweden,1990,15.571882434575855
Sweden,1991,-62.016638580491644
Sweden,1992,11.424033505154739
Sweden,1993,28.63155729579705
Sweden,1994,-99.05807394924659
Sweden,1995,-32.98863501189521
Sweden,1996,-93.08850614591586
Sweden,1997,-76.53145816812048
Sweden,1998,122.65886697065832
Sweden,1999,17.196733743061145
Sweden,2000,170.05121431403654
Sweden,2001,59.92700733544814
Sweden,2002,-81.66711439333858
Sweden,2003,-66.72396411578109
Sweden,2004,-1.4091841792227342
Sweden,2005,-5.549102894528119
Sweden,2006,41.122140166534564
Sweden,2007,-2.951759516256857
Sweden,2008,42.3733296986519
Sweden,2009,-5.125381641554213
Sweden,2010,-21.80475317208561
Sweden,2011,83.99902359238706
Sweden,2012,100.66838322759725
Sweden,2013,-62.760542228390136
Sweden,2014,-28.002661578112566
Sweden,2015,59.79630749405237
Sweden,2016,-61.79484040444083
Sweden,2017,18.6386944885013
Sweden,2018,-133.08810963521012
Sweden,2019,30.106279738302987
Sweden,2020,47.96715404440931
Sweden,2021,10.558698453608372
Sweden,2022,-46.9822412767644
Sweden,2023,82.46269329896916
Sweden,2024,48.030546193497344
Switzerland,1950,131.74020950374506
Switzerland,1951,225.03225655430674
Switzerland,1952,324.94693352059903
Switzerland,1953,-312.5328768726595
Switzerland,1954,79.02224953183463
Switzerland,1955,-6.419376170412306
Switzerland,1956,-45.57106156367081
Switzerland,1957,-89.17666198501911
Switzerland,1958,98.0278675093632
Switzerland,1959,-251.64743094569326
Switzerland,1960,147.47835908239676
Switzerland,1961,-141.44966058052478
Switzerland,1962,-171.20931647940097
Switzerland,1963,-76.63733614232251
Switzerland,1964,-224.37662687265947
Switzerland,1965,388.826849250936
Switzerland,1966,225.22677902621695
Switzerland,1967,-24.402522237827952
Switzerland,1968,204.2446863295877
Switzerland,1969,-32.794639513108905
Switzerland,1970,301.5851006554303
Switzerland,1971,-205.6327715355808
Switzerland,1972,-105.79911633895176
Switzerland,1973,-20.131718164794393
Switzerland,1974,104.162786750936
Switzerland,1975,-32.30815777153589
Switzerland,1976,-151.53182350187308
Switzerland,1977,263.53682116104824
Switzerland,1978,5.082906132958215
Switzerland,1979,159.14803955992465
Switzerland,1980,7.370564138576356
Switzerland,1981,296.3974250936328
Switzerland,1982,-5.274362125468542
Switzerland,1983,-67.53164794007535
Switzerland,1984,-37.35081928838986
Switzerland,1985,-134.05201310861457
Switzerland,1986,128.4289384363292
Switzerland,1987,167.93789208801468
Switzerland,1988,209.11556062734053
Switzerland,1989,-230.7890215355808
Switzerland,1990,8.29753043071105
Switzerland,1991,-173.2238003277157
Switzerland,1992,35.1851708801496
Switzerland,1993,42.844580992509236
Switzerland,1994,60.87495318352035
Switzerland,1995,205.56596441947522
Switzerland,1996,-44.9317532771538
Switzerland,1997,-65.90243445692909
Switzerland,1998,-72.10591058052478
Switzerland,1999,412.2153675093632
Switzerland,2000,133.43683871722806
Switzerland,2001,225.2850655430709
Switzerland,2002,324.0345388576775
Switzerland,2003,-305.47669709737863
Switzerland,2004,-97.20475187265947
Switzerland,2005,-205.59801029962568
Switzerland,2006,-33.27664442883929
Switzerland,2007,115.65927551498089
Switzerland,2008,87.27839419475617
Switzerland,2009,-111.3732911985021
Switzerland,2010,-46.45527855805267
Switzerland,2011,-198.99679892322138
Switzerland,2012,105.24135065543032
Switzerland,2013,8.609854868913544
Switzerland,2014,23.413225655430324
Switzerland,2015,-196.75864934456968
Switzerland,2016,22.166122425093363
Switzerland,2017,-56.012687265917975
Switzerland,2018,-96.85977294007535
Switzerland,2019,49.12109082397001
Switzerland,2020,-146.7553136704123
Switzerland,2021,19.21887874531808
Switzerland,2022,-223.4193761704123
Switzerland,2023,151.8233380149809
Switzerland,2024,138.14242158239676
Ukraine,1950,-128.72778179726924
Ukraine,1951,-170.70251465568418
Ukraine,1952,9.54576005491242
Ukraine,1953,-141.9575792149006
Ukraine,1954,-107.33730984713566
Ukraine,1955,6.0238878376372895
Ukraine,1956,-60.02853869842687
Ukraine,1957,-145.47054671267438
Ukraine,1958,9.747507606114596
Ukraine,1959,-123.3256502300386
Ukraine,1960,27.785018737013957
Ukraine,1961,-151.04977088898778
Ukraine,1962,-37.10567583110719
Ukraine,1963,-118.07233878747405
Ukraine,1964,-63.47800441525669
Ukraine,1965,-6.007835225586291
Ukraine,1966,131.97246308251704
Ukraine,1967,-35.24280851142771
Ukraine,1968,3.756857561591005
Ukraine,1969,28.126793002374598
Ukraine,1970,121.02244082071832
Ukraine,1971,2.768155424458314
Ukraine,1972,-69.62022948204213
Ukraine,1973,7.630855780647039
Ukraine,1974,27.118333518848317
Ukraine,1975,-120.10339399673501
Ukraine,1976,26.543088639062034
Ukraine,1977,76.11560644850101
Ukraine,1978,48.33466254823384
Ukraine,1979,-20.80402845799938
Ukraine,1980,145.66541722321165
Ukraine,1981,90.79781927129716
Ukraine,1982,-82.7152038809736
Ukraine,1983,-85.41636705995847
Ukraine,1984,-40.6559874962897
Ukraine,1985,46.64215364351435
Ukraine,1986,-88.91138598248739
Ukraine,1987,-38.23946924161481
Ukraine,1988,61.161131826951646
Ukraine,1989,-32.35144608934411
Ukraine,1990,-32.580074762540846
Ukraine,1991,-45.73991447758982
Ukraine,1992,-28.824509312852513
Ukraine,1993,7.008415887503702
Ukraine,1994,-91.71258811962008
Ukraine,1995,49.02578009053127
Ukraine,1996,-2.8562323760760364
Ukraine,1997,119.69508107005049
Ukraine,1998,47.70465364351435
Ukraine,1999,-18.869032910359124
Ukraine,2000,-12.755609045710912
Ukraine,2001,77.00596708964088
Ukraine,2002,-18.001880194419755
Ukraine,2003,-38.39385481596912
Ukraine,2004,84.11927964529536
Ukraine,2005,33.195248033541134
Ukraine,2006,-5.071058734045778
Ukraine,2007,-25.58157743395668
Ukraine,2008,36.42788383051345
Ukraine,2009,-3.183703435737584
Ukraine,2010,104.83043280647075
Ukraine,2011,-98.73251242950431
Ukraine,2012,25.46133218314037
Ukraine,2013,20.917253821608824
Ukraine,2014,-35.757723916592454
Ukraine,2015,-71.22499907242508
Ukraine,2016,80.7623117022855
Ukraine,2017,-37.115137095577325
Ukraine,2018,-1.4367087785693684
Ukraine,2019,-98.78735993618284
Ukraine,2020,-52.10923771890771
Ukraine,2021,18.293979111012163
Ukraine,2022,-2.1294959557732227
Ukraine,2023,17.125401639952543
Ukraine,2024,-69.9277484045711
United Kingdom,1950,-50.17609099878564
United Kingdom,1951,-35.12247078020641
United Kingdom,1952,-171.28128225561625
United Kingdom,1953,-245.74690156344866
United Kingdom,1954,50.347246888281916
United Kingdom,1955,-274.8765691408621
United Kingdom,1956,-161.6573068457801
United Kingdom,1957,-139.0143195962355
United Kingdom,1958,-75.39068571645407
United Kingdom,1959,-224.97766203703702
United Kingdom,1960,-47.812247647237314
United Kingdom,1961,-63.2313050242866
United Kingdom,1962,-113.89905320279297
United Kingdom,1963,-128.19117524286582
United Kingdom,1964,-203.85698808439588
United Kingdom,1965,-24.002821417729137
United Kingdom,1966,25.172781952033915
United Kingdom,1967,26.345994611414653
United Kingdom,1968,-81.37042159987857
United Kingdom,1969,-137.20682870370365
United Kingdom,1970,-44.646890179113484
United Kingdom,1971,-190.83308098057068
United Kingdom,1972,-144.40958371281113
United Kingdom,1973,-194.3538573922283
United Kingdom,1974,14.108972753491116
United Kingdom,1975,-203.63146440497871
United Kingdom,1976,-158.47498671827566
United Kingdom,1977,-46.60078362173647
United Kingdom,1978,-75.25862742865809
United Kingdom,1979,19.237217289010346
United Kingdom,1980,-2.998039996964053
United Kingdom,1981,6.0470988919247475
United Kingdom,1982,35.4441275804495
United Kingdom,1983,-46.999861490588955
United Kingdom,1984,-57.61666476927746
United Kingdom,1985,-39.69737970552512
United Kingdom,1986,55.52973778081366
United Kingdom,1987,-82.96895302064354
United Kingdom,1988,13.680921751669871
United Kingdom,1989,-95.40981139951418
United Kingdom,1990,39.024500986642465
United Kingdom,1991,-119.49303088949603
United Kingdom,1992,44.81833067698847
United Kingdom,1993,1.2875929720704562
United Kingdom,1994,41.2918051760779
United Kingdom,1995,-96.09338380388579
United Kingdom,1996,-195.52684236490586
United Kingdom,1997,-88.21451312993315
United Kingdom,1998,116.00685526715233
United Kingdom,1999,92.87980608682471
United Kingdom,2000,165.54214670613237
United Kingdom,2001,-115.31850903157249
United Kingdom,2002,64.83768404675175
United Kingdom,2003,-240.67586331208258
United Kingdom,2004,-5.92722943230126
United Kingdom,2005,-118.30052178202789
United Kingdom,2006,-12.033786809350318
United Kingdom,2007,29.936898527625885
United Kingdom,2008,127.74364943837281
United Kingdom,2009,34.72907748937473
United Kingdom,2010,-191.13544892228288
United Kingdom,2011,4.763856633272667
United Kingdom,2012,139.97019770795396
United Kingdom,2013,-59.280086900424976
United Kingdom,2014,121.94458295385562
United Kingdom,2015,116.08073960230718
United Kingdom,2016,-13.340196190042548
United Kingdom,2017,-12.527810033394076
United Kingdom,2018,-69.3260226927747
United Kingdom,2019,88.43035253491189
United Kingdom,2020,146.92966947480272
United Kingdom,2021,-66.110232619915
United Kingdom,2022,-98.37207232847595
United Kingdom,2023,116.32834889192486
United Kingdom,2024,71.46621319064968
