country,year,mean_temp_c
Slovakia,1980,6.010711669921875
Slovakia,1981,7.324911594390869
Slovakia,1982,7.611212253570557
Slovakia,1983,8.057157516479492
Slovakia,1984,7.083424091339111
Slovakia,1985,6.354366302490234
Slovakia,1986,7.1613383293151855
Slovakia,1987,6.659642696380615
Slovakia,1988,7.486644744873047
Slovakia,1989,8.04443073272705
Slovakia,1990,8.067489624023438
Slovakia,1991,7.186633586883545
Slovakia,1992,8.223143577575684
Slovakia,1993,7.634191036224365
Slovakia,1994,8.87419605255127
Slovakia,1995,7.806906700134277
Slovakia,1996,6.836568355560303
Slovakia,1997,7.369287967681885
Slovakia,1998,8.004375457763672
Slovakia,1999,8.233803749084473
Slovakia,2000,9.005370140075684
Slovakia,2001,7.948709011077881
Slovakia,2002,8.644964218139648
Slovakia,2003,8.034736633300781
Slovakia,2004,7.6543450355529785
Slovakia,2005,7.436041831970215
Slovakia,2006,8.061699867248535
Slovakia,2007,9.041036605834961
Slovakia,2008,9.028681755065918
Slovakia,2009,8.640298843383789
Slovakia,2010,7.800314426422119
Slovakia,2011,8.46664810180664
Slovakia,2012,8.662081718444824
Slovakia,2013,8.600534439086914
Slovakia,2014,9.802032470703125
Slovakia,2015,9.432741165161133
Slovakia,2016,8.790053367614746
Slovakia,2017,8.61605453491211
Slovakia,2018,9.71024227142334
Slovakia,2019,9.739933013916016
Slovakia,2020,9.204082489013672
Slovakia,2021,8.357307434082031
Slovakia,2022,9.454039573669434
Slovakia,2023,9.871516227722168
Slovakia,2024,10.792943000793457
Slovenia,1950,9.504666328430176
Slovenia,1951,9.610458374023438
Slovenia,1952,8.626578330993652
Slovenia,1953,8.7784423828125
Slovenia,1954,7.939065933227539
Slovenia,1955,8.19676399230957
Slovenia,1956,7.633347511291504
Slovenia,1957,9.010064125061035
Slovenia,1958,9.142349243164062
Slovenia,1959,9.076444625854492
Slovenia,1960,8.905293464660645
Slovenia,1961,8.999098777770996
Slovenia,1962,7.30551290512085
Slovenia,1963,7.71370267868042
Slovenia,1964,7.948173522949219
Slovenia,1965,7.626363277435303
Slovenia,1966,8.813204765319824
Slovenia,1967,8.68702220916748
Slovenia,1968,8.221930503845215
Slovenia,1969,7.78566312789917
Slovenia,1970,7.995685577392578
Slovenia,1971,8.167340278625488
Slovenia,1972,7.911048889160156
Slovenia,1973,7.886809825897217
Slovenia,1974,8.614794731140137
Slovenia,1975,8.715447425842285
Slovenia,1976,7.881655693054199
Slovenia,1977,8.693717002868652
Slovenia,1978,7.3737640380859375
Slovenia,1979,8.252910614013672
Slovenia,1980,7.285038948059082
Slovenia,1981,8.269643783569336
Slovenia,1982,8.588044166564941
Slovenia,1983,8.741947174072266
Slovenia,1984,7.6982340812683105
Slovenia,1985,7.706697463989258
Slovenia,1986,7.902960300445557
Slovenia,1987,7.9831132888793945
Slovenia,1988,8.682633399963379
Slovenia,1989,8.946560859680176
Slovenia,1990,9.033159255981445
Slovenia,1991,8.117293357849121
Slovenia,1992,9.431891441345215
Slovenia,1993,8.858513832092285
Slovenia,1994,10.024141311645508
Slovenia,1995,8.714920997619629
Slovenia,1996,7.765753269195557
Slovenia,1997,8.755087852478027
Slovenia,1998,9.08958911895752
Slovenia,1999,9.150799751281738
Slovenia,2000,10.245270729064941
Slovenia,2001,9.391775131225586
Slovenia,2002,9.962446212768555
Slovenia,2003,9.542291641235352
Slovenia,2004,8.629595756530762
Slovenia,2005,8.36268424987793
Slovenia,2006,9.263785362243652
Slovenia,2007,9.953672409057617
Slovenia,2008,9.711394309997559
Slovenia,2009,9.632868766784668
Slovenia,2010,8.647703170776367
Slovenia,2011,9.673140525817871
Slovenia,2012,9.814640045166016
Slovenia,2013,9.468832969665527
Slovenia,2014,10.469347953796387
Slovenia,2015,10.188665390014648
Slovenia,2016,9.773310661315918
Slovenia,2017,9.812700271606445
Slovenia,2018,10.287008285522461
Slovenia,2019,10.442795753479004
Slovenia,2020,9.990312576293945
Slovenia,2021,9.372801780700684
Slovenia,2022,10.581575393676758
Slovenia,2023,10.807706832885742
Slovenia,2024,11.682427406311035
Spain,1950,13.504792213439941
Spain,1951,12.43589973449707
Spain,1952,12.917057991027832
Spain,1953,13.202760696411133
Spain,1954,12.73759937286377
Spain,1955,13.896693229675293
Spain,1956,11.913333892822266
Spain,1957,12.844660758972168
Spain,1958,13.298616409301758
Spain,1959,13.249293327331543
Spain,1960,12.98443603515625
Spain,1961,13.861886978149414
Spain,1962,13.085247039794922
Spain,1963,12.595776557922363
Spain,1964,13.29367733001709
Spain,1965,12.822943687438965
Spain,1966,13.055500984191895
Spain,1967,12.821412086486816
Spain,1968,13.071422576904297
Spain,1969,12.322643280029297
Spain,1970,12.792407989501953
Spain,1971,12.087305068969727
Spain,1972,11.757884979248047
Spain,1973,12.440665245056152
Spain,1974,12.285887718200684
Spain,1975,12.411897659301758
Spain,1976,12.463122367858887
Spain,1977,12.580170631408691
Spain,1978,12.75118637084961
Spain,1979,13.020886421203613
Spain,1980,12.802473068237305
Spain,1981,13.529372215270996
Spain,1982,13.383148193359375
Spain,1983,13.477790832519531
Spain,1984,12.407139778137207
Spain,1985,13.350545883178711
Spain,1986,13.029067993164062
Spain,1987,13.681886672973633
Spain,1988,13.299981117248535
Spain,1989,14.210723876953125
Spain,1990,13.85422420501709
Spain,1991,13.096884727478027
Spain,1992,12.992878913879395
Spain,1993,12.500764846801758
Spain,1994,13.849908828735352
Spain,1995,14.202460289001465
Spain,1996,13.17599868774414
Spain,1997,14.120612144470215
Spain,1998,13.58277416229248
Spain,1999,13.41877269744873
Spain,2000,13.493828773498535
Spain,2001,13.704157829284668
Spain,2002,13.710493087768555
Spain,2003,14.08179759979248
Spain,2004,13.448283195495605
Spain,2005,13.483146667480469
Spain,2006,14.27911376953125
Spain,2007,13.343729972839355
Spain,2008,13.218466758728027
Spain,2009,14.135306358337402
Spain,2010,13.293380737304688
Spain,2011,14.387716293334961
Spain,2012,13.760440826416016
Spain,2013,13.342995643615723
Spain,2014,14.235925674438477
Spain,2015,14.50434684753418
Spain,2016,14.15767765045166
Spain,2017,14.685300827026367
Spain,2018,13.824018478393555
Spain,2019,14.271856307983398
Spain,2020,14.575072288513184
Spain,2021,14.131169319152832
Spain,2022,15.334432601928711
Spain,2023,15.118631362915039
Spain,2024,14.980843544006348
Sweden,1950,2.1387739181518555
Sweden,1951,1.6283987760543823
Sweden,1952,0.7705866098403931
Sweden,1953,3.3552348613739014
Sweden,1954,1.970564842224121
Sweden,1955,0.7009268999099731
Sweden,1956,0.5728935599327087
Sweden,1957,2.1061434745788574
Sweden,1958,1.178067922592163
Sweden,1959,3.1686134338378906
Sweden,1960,1.7954208850860596
Sweden,1961,2.883234977722168
Sweden,1962,0.9702468514442444
Sweden,1963,1.7607181072235107
Sweden,1964,2.3495845794677734
Sweden,1965,1.060563564300537
Sweden,1966,0.4312556982040405
Sweden,1967,2.0717148780822754
Sweden,1968,1.0703011751174927
Sweden,1969,1.2061183452606201
Sweden,1970,1.1923428773880005
Sweden,1971,1.780479073524475
Sweden,1972,2.689983367919922
Sweden,1973,2.1541430950164795
Sweden,1974,3.05998158454895
Sweden,1975,3.281500816345215
Sweden,1976,1.2651609182357788
Sweden,1977,1.5048911571502686
Sweden,1978,0.9026433229446411
Sweden,1979,1.1332612037658691
Sweden,1980,1.0921249389648438
Sweden,1981,0.871056318283081
Sweden,1982,2.245126485824585
Sweden,1983,2.406851053237915
Sweden,1984,2.417400360107422
Sweden,1985,-0.04609575495123863
Sweden,1986,1.446314811706543
Sweden,1987,0.6227308511734009
Sweden,1988,2.270005941390991
Sweden,1989,3.631840229034424
Sweden,1990,3.700922966003418
Sweden,1991,2.7386670112609863
Sweden,1992,3.0599350929260254
Sweden,1993,2.1359658241271973
Sweden,1994,2.1260786056518555
Sweden,1995,2.228963851928711
Sweden,1996,1.6904281377792358
Sweden,1997,2.977158546447754
Sweden,1998,2.0604000091552734
Sweden,1999,2.746608018875122
Sweden,2000,3.659208297729492
Sweden,2001,2.375317096710205
Sweden,2002,3.080134868621826
Sweden,2003,3.0918641090393066
Sweden,2004,2.84266996383667
Sweden,2005,3.299023151397705
Sweden,2006,3.660496711730957
Sweden,2007,3.3389079570770264
Sweden,2008,3.388073444366455
Sweden,2009,2.731685161590576
Sweden,2010,0.912351667881012
Sweden,2011,3.8718416690826416
Sweden,2012,2.2124452590942383
Sweden,2013,3.1413896083831787
Sweden,2014,4.064574718475342
Sweden,2015,3.827444076538086
Sweden,2016,3.2756454944610596
Sweden,2017,2.8955249786376953
Sweden,2018,3.3246266841888428
Sweden,2019,3.1165108680725098
Sweden,2020,4.583751201629639
Sweden,2021,2.8444154262542725
Sweden,2022,3.689195156097412
Sweden,2023,2.89941143989563
Sweden,2024,3.8725998401641846
Switzerland,1950,5.228108882904053
Switzerland,1951,4.936506271362305
Switzerland,1952,4.690362453460693
Switzerland,1953,5.136258602142334
Switzerland,1954,4.3218512535095215
Switzerland,1955,4.577803134918213
Switzerland,1956,3.435581922531128
Switzerland,1957,4.994915008544922
Switzerland,1958,5.246205806732178
Switzerland,1959,5.835907936096191
Switzerland,1960,4.940237522125244
Switzerland,1961,5.974174499511719
Switzerland,1962,4.15925931930542
Switzerland,1963,4.190775394439697
Switzerland,1964,5.376917362213135
Switzerland,1965,4.145132064819336
Switzerland,1966,5.081814765930176
Switzerland,1967,5.2296223640441895
Switzerland,1968,4.846834659576416
Switzerland,1969,4.5968852043151855
Switzerland,1970,4.586338996887207
Switzerland,1971,5.148664474487305
Switzerland,1972,4.704498767852783
Switzerland,1973,4.687182903289795
Switzerland,1974,4.928975582122803
Switzerland,1975,5.194807529449463
Switzerland,1976,5.037280082702637
Switzerland,1977,5.104669570922852
Switzerland,1978,4.4213547706604
Switzerland,1979,4.703590393066406
Switzerland,1980,4.043384075164795
Switzerland,1981,4.644662857055664
Switzerland,1982,5.369400978088379
Switzerland,1983,5.503481864929199
Switzerland,1984,4.21914005279541
Switzerland,1985,4.480990886688232
Switzerland,1986,4.719088554382324
Switzerland,1987,4.795933246612549
Switzerland,1988,5.502171039581299
Switzerland,1989,5.998988628387451
Switzerland,1990,5.786104202270508
Switzerland,1991,5.111904144287109
Switzerland,1992,5.793559551239014
Switzerland,1993,5.329230308532715
Switzerland,1994,6.5139007568359375
Switzerland,1995,5.310524940490723
Switzerland,1996,4.712113380432129
Switzerland,1997,5.981863975524902
Switzerland,1998,5.5489373207092285
Switzerland,1999,5.519764423370361
Switzerland,2000,6.104689598083496
Switzerland,2001,5.543035507202148
Switzerland,2002,6.1222615242004395
Switzerland,2003,6.335832595825195
Switzerland,2004,5.47791862487793
Switzerland,2005,5.188283920288086
Switzerland,2006,6.102497100830078
Switzerland,2007,6.196399211883545
Switzerland,2008,5.751852512359619
Switzerland,2009,5.919284343719482
Switzerland,2010,4.771560192108154
Switzerland,2011,6.739202499389648
Switzerland,2012,5.880108833312988
Switzerland,2013,5.336711883544922
Switzerland,2014,6.5144476890563965
Switzerland,2015,6.70361852645874
Switzerland,2016,6.084997653961182
Switzerland,2017,6.177793025970459
Switzerland,2018,6.8063063621521
Switzerland,2019,6.405210018157959
Switzerland,2020,6.757943153381348
Switzerland,2021,5.531985282897949
Switzerland,2022,7.315515518188477
Switzerland,2023,7.119852542877197
Switzerland,2024,7.0258073806762695
Ukraine,1950,7.795905113220215
Ukraine,1951,8.240028381347656
Ukraine,1952,7.77565336227417
Ukraine,1953,7.347036838531494
Ukraine,1954,7.0580735206604
Ukraine,1955,7.871686935424805
Ukraine,1956,6.100131034851074
Ukraine,1957,8.411614418029785
Ukraine,1958,7.876126289367676
Ukraine,1959,7.577943801879883
Ukraine,1960,8.346598625183105
Ukraine,1961,8.374181747436523
Ukraine,1962,8.148879051208496
Ukraine,1963,7.190518856048584
Ukraine,1964,7.206613063812256
Ukraine,1965,6.895258903503418
Ukraine,1966,9.160636901855469
Ukraine,1967,8.18412971496582
Ukraine,1968,7.898306846618652
Ukraine,1969,6.596988677978516
Ukraine,1970,7.955745220184326
Ukraine,1971,8.03331184387207
Ukraine,1972,8.148715019226074
Ukraine,1973,7.569746017456055
Ukraine,1974,8.193906784057617
Ukraine,1975,9.384276390075684
Ukraine,1976,6.387757778167725
Ukraine,1977,7.646726608276367
Ukraine,1978,7.021889686584473
Ukraine,1979,8.030287742614746
Ukraine,1980,6.624067306518555
Ukraine,1981,8.553400039672852
Ukraine,1982,8.014457702636719
Ukraine,1983,8.814552307128906
Ukraine,1984,7.711419582366943
Ukraine,1985,6.378313064575195
Ukraine,1986,7.8384270668029785
Ukraine,1987,5.890138149261475
Ukraine,1988,7.573847770690918
Ukraine,1989,9.403402328491211
Ukraine,1990,9.165749549865723
Ukraine,1991,8.14818286895752
Ukraine,1992,8.196015357971191
Ukraine,1993,7.262045383453369
Ukraine,1994,8.563590049743652
Ukraine,1995,8.476885795593262
Ukraine,1996,7.319494247436523
Ukraine,1997,7.397783279418945
Ukraine,1998,8.26655387878418
Ukraine,1999,9.340203285217285
Ukraine,2000,9.10055160522461
Ukraine,2001,8.722168922424316
Ukraine,2002,9.171930313110352
Ukraine,2003,8.045212745666504
Ukraine,2004,8.628246307373047
Ukraine,2005,8.7626314163208
Ukraine,2006,8.32773494720459
Ukraine,2007,9.971622467041016
Ukraine,2008,9.413063049316406
Ukraine,2009,9.289449691772461
Ukraine,2010,9.328431129455566
Ukraine,2011,8.725499153137207
Ukraine,2012,9.192081451416016
Ukraine,2013,9.503168106079102
Ukraine,2014,9.343693733215332
Ukraine,2015,10.04293155670166
Ukraine,2016,9.372865676879883
Ukraine,2017,9.653583526611328
Ukraine,2018,9.58144760131836
Ukraine,2019,10.417838096618652
Ukraine,2020,10.561076164245605
Ukraine,2021,9.311448097229004
Ukraine,2022,9.949681282043457
Ukraine,2023,10.974539756774902
Ukraine,2024,11.662069320678711
United Kingdom,1950,8.58171558380127
United Kingdom,1951,8.377673149108887
United Kingdom,1952,8.24303913116455
United Kingdom,1953,9.159167289733887
United Kingdom,1954,8.306035041809082
United Kingdom,1955,8.4550142288208
United Kingdom,1956,8.129180908203125
United Kingdom,1957,9.068826675415039
United Kingdom,1958,8.493559837341309
United Kingdom,1959,9.471585273742676
United Kingdom,1960,8.602255821228027
United Kingdom,1961,8.733646392822266
United Kingdom,1962,7.64119291305542
United Kingdom,1963,7.484131336212158
United Kingdom,1964,8.383210182189941
United Kingdom,1965,7.797072410583496
United Kingdom,1966,8.262405395507812
United Kingdom,1967,8.54443359375
United Kingdom,1968,8.215381622314453
United Kingdom,1969,8.183456420898438
United Kingdom,1970,8.394465446472168
United Kingdom,1971,8.811124801635742
United Kingdom,1972,8.180913925170898
United Kingdom,1973,8.484593391418457
United Kingdom,1974,8.443737983703613
United Kingdom,1975,8.843332290649414
United Kingdom,1976,8.793924331665039
United Kingdom,1977,8.309162139892578
United Kingdom,1978,8.273929595947266
United Kingdom,1979,7.629446029663086
United Kingdom,1980,8.314887046813965
United Kingdom,1981,8.148120880126953
United Kingdom,1982,8.721573829650879
United Kingdom,1983,8.882625579833984
United Kingdom,1984,8.618331909179688
United Kingdom,1985,7.8338799476623535
United Kingdom,1986,7.721963882446289
United Kingdom,1987,8.05039119720459
United Kingdom,1988,8.782933235168457
United Kingdom,1989,9.282981872558594
United Kingdom,1990,9.413681030273438
United Kingdom,1991,8.591447830200195
United Kingdom,1992,8.724111557006836
United Kingdom,1993,8.34865665435791
United Kingdom,1994,8.935243606567383
United Kingdom,1995,9.215503692626953
United Kingdom,1996,8.235414505004883
United Kingdom,1997,9.46619701385498
United Kingdom,1998,9.199872016906738
United Kingdom,1999,9.403185844421387
United Kingdom,2000,9.133410453796387
United Kingdom,2001,8.837047576904297
United Kingdom,2002,9.47902774810791
United Kingdom,2003,9.525263786315918
United Kingdom,2004,9.453856468200684
United Kingdom,2005,9.47856616973877
United Kingdom,2006,9.810145378112793
United Kingdom,2007,9.665875434875488
United Kingdom,2008,9.104680061340332
United Kingdom,2009,9.2597017288208
United Kingdom,2010,8.0401029586792
United Kingdom,2011,9.694745063781738
United Kingdom,2012,8.803291320800781
United Kingdom,2013,8.85855770111084
United Kingdom,2014,9.94516658782959
United Kingdom,2015,9.249253273010254
United Kingdom,2016,9.357734680175781
United Kingdom,2017,9.576255798339844
United Kingdom,2018,9.481907844543457
United Kingdom,2019,9.395427703857422
United Kingdom,2020,9.643085479736328
United Kingdom,2021,9.28774642944336
United Kingdom,2022,10.09416675567627
United Kingdom,2023,10.026938438415527
United Kingdom,2024,9.839177131652832
