country,year,tg_anomaly_c
Ireland,2010,-1.1931063969930005
Ireland,2011,0.167411104838056
Ireland,2012,-0.06531594594319756
Ireland,2013,-0.2063729604085296
Ireland,2014,0.2927010218302417
Ireland,2015,-0.31302235921223875
Ireland,2016,-0.0033604939778655307
Ireland,2017,0.2956020991007495
Ireland,2018,0.12375761667887453
Ireland,2019,0.16284872690836671
Ireland,2020,0.08054281870524171
Ireland,2021,0.3263237635294587
Ireland,2022,0.5514300028483081
Ireland,2023,0.8908598581949878
Ireland,2024,0.4085590998331714
Italy,1950,0.07754789988199917
Italy,1951,-0.44923413594563577
Italy,1952,-0.5235978444417331
Italy,1953,-0.5187627156575516
Italy,1954,-1.1757613499959305
Italy,1955,-0.5176240285237625
Italy,1956,-1.5890389760335282
Italy,1957,-0.5276757558186844
Italy,1958,-0.7692681630452469
Italy,1959,-0.794396527608237
Italy,1960,-0.9183760960896805
Italy,1961,-0.23772157033284458
Italy,1962,-1.1977101643880204
Italy,1963,-1.1885033925374344
Italy,1964,-0.7649871190388993
Italy,1965,-1.345944531758624
Italy,1966,-0.7443696339925125
Italy,1967,-0.5771886189778641
Italy,1968,-0.9894019444783524
Italy,1969,-1.203178532918292
Italy,1970,-0.9343329747517881
Italy,1971,-0.9384919484456358
Italy,1972,-1.020728238423665
Italy,1973,-0.903555043538411
Italy,1974,-0.8882991154988602
Italy,1975,-0.7211648305257157
Italy,1976,-1.3599416097005204
Italy,1977,-0.6038705190022782
Italy,1978,-1.3468314488728836
Italy,1979,-0.9486066182454422
Italy,1980,-1.654393323262532
Italy,1981,-1.0304290135701493
Italy,1982,-0.34269536336262796
Italy,1983,-0.7043067296346024
Italy,1984,-1.4828177769978836
Italy,1985,-0.8356744130452469
Italy,1986,-0.7135020573933932
Italy,1987,-0.6175595601399717
Italy,1988,-0.277029164632161
Italy,1989,-0.4440108617146805
Italy,1990,-0.16734994252522917
Italy,1991,-1.063007481892905
Italy,1992,-0.3946296056111649
Italy,1993,-0.6119958241780612
Italy,1994,0.32905661265055386
Italy,1995,-0.8885489781697586
Italy,1996,-1.0322276433308932
Italy,1997,-0.16813863118489714
Italy,1998,-0.3012353261311844
Italy,1999,-0.16223061879475864
Italy,2000,0.312204233805339
Italy,2001,0.09595858256022183
Italy,2002,0.2677210489908859
Italy,2003,0.6327809015909835
Italy,2004,-0.14510453542073698
Italy,2005,-0.5880881627400729
Italy,2006,0.16889845530192105
Italy,2007,0.44337641398112027
Italy,2008,0.09499727884928433
Italy,2009,0.15049826304117886
Italy,2010,-0.6116324742635086
Italy,2011,0.3255346934000656
Italy,2012,0.2520931879679349
Italy,2013,-0.0329667409261063
Italy,2014,0.5893438975016281
Italy,2015,0.6747463862101242
Italy,2016,0.20558249155680386
Italy,2017,0.18848692576090542
Italy,2018,0.44379889170328823
Italy,2019,0.4757317225138351
Italy,2020,0.34899603525797573
Italy,2021,-0.023841985066733073
Italy,2022,0.8325356165568039
Italy,2023,0.8222988764444992
Italy,2024,1.0881975809733078
Latvia,1950,-1.1113654931386314
Latvia,1951,-1.2450935204823814
Latvia,1952,-1.9629513581593834
Latvia,1953,-0.9432885011037193
Latvia,1954,-1.5403482278188072
Latvia,1955,-1.7247464021046959
Latvia,1956,-2.912517960866292
Latvia,1957,-0.49723547299702986
Latvia,1958,-1.6438829263051353
Latvia,1959,-0.4104935487111412
Latvia,1960,-1.338661845525106
Latvia,1961,-0.01585262616475447
Latvia,1962,-1.758505996068319
Latvia,1963,-2.089955504735311
Latvia,1964,-1.3621713479359947
Latvia,1965,-2.058102305730184
Latvia,1966,-1.7079374154408775
Latvia,1967,-0.7103730996449791
Latvia,1968,-1.6001803239186607
Latvia,1969,-2.6738216241200767
Latvia,1970,-1.9575602372487388
Latvia,1971,-0.6547171433766685
Latvia,1972,-0.5626518090566002
Latvia,1973,-0.8146230538686119
Latvia,1974,-0.29577415784200056
Latvia,1975,0.6612480322519936
Latvia,1976,-2.5133621056874595
Latvia,1977,-1.4067046006520592
Latvia,1978,-2.15625589688619
Latvia,1979,-1.6530715783437095
Latvia,1980,-2.128153498967489
Latvia,1981,-1.0056840737660728
Latvia,1982,-0.7350775559743248
Latvia,1983,0.11837989489237444
Latvia,1984,-0.6995317300160728
Latvia,1985,-2.517593081792196
Latvia,1986,-1.2439286073048912
Latvia,1987,-2.8469454606374107
Latvia,1988,-0.6379563172658287
Latvia,1989,0.8291576544443764
Latvia,1990,0.6114266554514565
Latvia,1991,-0.04134863217671736
Latvia,1992,0.17488938967386858
Latvia,1993,-1.1111995538075767
Latvia,1994,-0.7698771317799888
Latvia,1995,-0.26116579373677595
Latvia,1996,-1.8050166924794517
Latvia,1997,-0.5345341523488365
Latvia,1998,-0.7948710282643638
Latvia,1999,0.3560875097910561
Latvia,2000,0.7119463125864662
Latvia,2001,-0.21338480313619002
Latvia,2002,0.12343341509501116
Latvia,2003,-0.527159388860067
Latvia,2004,-0.5661856492360435
Latvia,2005,-0.5418602784474693
Latvia,2006,0.2479661146799721
Latvia,2007,0.41817075411478655
Latvia,2008,0.777042214075724
Latvia,2009,-0.32965963681538923
Latvia,2010,-1.032952960332235
Latvia,2011,0.5904081503550209
Latvia,2012,-0.6226660569508873
Latvia,2013,0.1316030661265053
Latvia,2014,0.5088585058848061
Latvia,2015,0.9524868170420326
Latvia,2016,0.20155507723490373
Latvia,2017,0.01553136507670061
Latvia,2018,0.7861636320749916
Latvia,2019,1.3081734816233315
Latvia,2020,1.847565952936808
Latvia,2021,0.099727932612101
Latvia,2022,0.49274284044901506
Latvia,2023,1.0477865378061928
Latvia,2024,1.9204075972239174
Lithuania,1950,-0.813485479354858
Lithuania,1951,-0.8172539234161373
Lithuania,1952,-1.7772954463958737
Lithuania,1953,-0.7476290225982662
Lithuania,1954,-1.4337419033050525
Lithuania,1955,-1.396098947525024
Lithuania,1956,-2.718566274642944
Lithuania,1957,-0.2805832386016842
Lithuania,1958,-1.3443134784698483
Lithuania,1959,-0.28016123771667445
Lithuania,1960,-1.057712888717651
Lithuania,1961,-0.03737244606018031
Lithuania,1962,-1.6940506458282467
Lithuania,1963,-1.783282136917114
Lithuania,1964,-1.4524892330169674
Lithuania,1965,-2.1174601078033444
Lithuania,1966,-1.2165812015533444
Lithuania,1967,-0.39037499427795375
Lithuania,1968,-1.4815944194793698
Lithuania,1969,-2.6726764202117916
Lithuania,1970,-1.9113701343536373
Lithuania,1971,-0.5069807529449459
Lithuania,1972,-0.6227444171905514
Lithuania,1973,-0.8163217067718502
Lithuania,1974,-0.438053464889526
Lithuania,1975,0.6683808803558353
Lithuania,1976,-2.3899167537689205
Lithuania,1977,-1.278948640823364
Lithuania,1978,-1.9307554721832272
Lithuania,1979,-1.7464550495147702
Lithuania,1980,-2.3332365512847897
Lithuania,1981,-0.9490717411041256
Lithuania,1982,-0.6406234264373776
Lithuania,1983,0.13585867881774938
Lithuania,1984,-0.7960155963897702
Lithuania,1985,-2.517537450790405
Lithuania,1986,-1.3771079540252682
Lithuania,1987,-2.8625606060028073
Lithuania,1988,-0.7845414638519284
Lithuania,1989,0.7354275226593021
Lithuania,1990,0.6296850681304935
Lithuania,1991,-0.21490082740783656
Lithuania,1992,0.15330662727355993
Lithuania,1993,-1.0740016460418698
Lithuania,1994,-0.48497996330261195
Lithuania,1995,-0.3943370342254635
Lithuania,1996,-1.9434584140777575
